µçÑ¹,µçÁ÷
332.154,0.642
330.9,0.309
325.635,0.038
313.463,-0.027
297.266,-0.029
283.367,-0.029
274.185,-0.029
265.599,-0.029
256.082,-0.029
246.306,-0.03
235.617,-0.03
223.88,-0.03
211.65,-0.03
198.725,-0.03
185.508,-0.03
172.042,-0.03
158.64,-0.03
145.678,-0.031
130.925,-0.031
114.752,-0.031
98.408,-0.031
81.501,-0.031
63.852,-0.031
47.111,-0.032
32.063,-0.032
16.429,-0.032
0.285,-0.032
-16.949,-0.032
-34.543,-0.033
-51.544,-0.033
-68.679,-0.033
-84.374,-0.033
-98.791,-0.033
-112.735,-0.034
-126.774,-0.034
-141.217,-0.034
-155.066,-0.034
-169.589,-0.034
-182.657,-0.034
-194.659,-0.034
-207.963,-0.034
-220.453,-0.035
-229.744,-0.035
-236.606,-0.035
-244.733,-0.035
-254.793,-0.035
-263.376,-0.038
-270.834,-0.227
-277.741,-1.264
-283.964,-2.529
-289.475,-2.916
-294.295,-2.869
-299.143,-2.879
-304.449,-3.017
-310.058,-3.142
-315.385,-3.075
-319.944,-2.802
-323.548,-2.421
-326.114,-1.975
-327.89,-1.594
-329.373,-1.39
-330.702,-1.268
-331.746,-1.123
-332.334,-0.918
-332.328,-0.667
-331.163,-0.341
-326.077,-0.055
-314.082,0.02
-297.865,0.023
-283.75,0.023
-274.449,0.023
-265.992,0.023
-256.563,0.023
-246.901,0.023
-236.395,0.023
-224.616,0.024
-212.173,0.024
-199.224,0.024
-185.934,0.024
-172.385,0.024
-158.85,0.024
-145.727,0.024
-131.001,0.024
-114.959,0.025
-98.596,0.025
-81.539,0.025
-64.039,0.025
-47.936,0.025
-33.475,0.025
-17.995,0.025
-1.807,0.025
15.42,0.026
33.018,0.026
50.107,0.026
67.358,0.026
83.538,0.026
98.94,0.027
113.922,0.027
128.218,0.027
141.859,0.027
154.479,0.027
168.393,0.027
181.603,0.027
193.914,0.027
207.399,0.028
219.875,0.028
229.092,0.028
235.836,0.028
243.764,0.028
254.003,0.028
263.026,0.031
270.726,0.225
277.777,1.285
284.195,2.589
289.992,3.021
295.085,2.976
299.678,2.809
304.095,2.716
309.161,2.891
314.554,3.02
319.417,2.87
323.248,2.505
325.922,2.028
327.725,1.615
329.214,1.393
330.553,1.265
331.615,1.121
332.225,0.92
332.236,0.669
331.164,0.344
326.42,0.055
314.682,-0.026
298.374,-0.029
284.024,-0.029
274.679,-0.029
266.292,-0.03
256.794,-0.03
246.965,-0.03
236.266,-0.03
224.515,-0.03
212.333,-0.03
199.565,-0.03
186.498,-0.03
173.094,-0.03
159.567,-0.031
146.524,-0.031
131.853,-0.031
115.787,-0.031
99.462,-0.031
82.479,-0.031
64.784,-0.032
47.996,-0.032
33.054,-0.032
17.544,-0.032
1.292,-0.032
-15.938,-0.032
-33.484,-0.033
-50.44,-0.033
-67.594,-0.033
-83.488,-0.033
-98.076,-0.033
-112.168,-0.034
-126.32,-0.034
-140.758,-0.034
-154.427,-0.034
-168.681,-0.034
-181.74,-0.034
-193.884,-0.034
-207.286,-0.034
-219.818,-0.035
-229.194,-0.035
-236.087,-0.035
-244.134,-0.035
-254.272,-0.035
-263.02,-0.037
-270.529,-0.198
-277.493,-1.179
-283.755,-2.479
-289.304,-2.911
-294.113,-2.858
-298.873,-2.847
-304.076,-2.979
-309.631,-3.114
-314.966,-3.072
-319.573,-2.819
-323.272,-2.459
-325.973,-2.03
-327.829,-1.635
-329.339,-1.413
-330.697,-1.283
-331.785,-1.14
-332.417,-0.939
-332.464,-0.688
-331.458,-0.366
-326.9,-0.068
-315.466,0.019
-299.181,0.023
-284.372,0.023
-274.634,0.023
-266.315,0.023
-257.118,0.023
-247.529,0.023
-237.048,0.023
-225.376,0.023
-212.98,0.023
-199.982,0.024
-186.679,0.024
-173.241,0.024
-159.766,0.024
-146.709,0.024
-132.037,0.024
-115.944,0.024
-99.607,0.025
-82.654,0.025
-65.2,0.025
-49.131,0.025
-34.535,0.025
-19.028,0.025
-2.928,0.026
14.1,0.026
31.488,0.026
49.218,0.026
66.857,0.026
82.743,0.026
98.103,0.027
112.981,0.027
127.361,0.027
141.179,0.027
153.886,0.027
167.708,0.027
180.843,0.027
193.017,0.028
206.463,0.028
219.08,0.028
228.44,0.028
235.281,0.028
243.238,0.028
253.58,0.028
262.685,0.03
270.348,0.188
277.41,1.172
283.842,2.514
289.693,3.01
294.814,2.978
299.435,2.818
303.813,2.709
308.813,2.869
314.194,3.019
319.131,2.896
323.07,2.544
325.87,2.078
327.738,1.65
329.241,1.412
330.593,1.274
331.673,1.127
332.301,0.927
332.357,0.681
331.411,0.364
327.057,0.066
315.811,-0.025
299.567,-0.029
284.887,-0.029
275.281,-0.029
266.91,-0.03
257.53,-0.03
247.829,-0.03
237.236,-0.03
225.462,-0.03
213.242,-0.03
200.453,-0.03
187.271,-0.03
173.844,-0.031
160.373,-0.031
147.5,-0.031
132.951,-0.031
116.839,-0.031
100.55,-0.031
83.778,-0.031
66.191,-0.032
49.303,-0.032
34.048,-0.032
18.42,-0.032
2.447,-0.032
-14.476,-0.032
-31.902,-0.033
-48.906,-0.033
-66.278,-0.033
-82.577,-0.033
-97.354,-0.033
-111.386,-0.033
-125.37,-0.034
-139.835,-0.034
-153.638,-0.034
-168.066,-0.034
-181.39,-0.034
-193.327,-0.034
-206.517,-0.034
-219.09,-0.035
-228.667,-0.035
-235.698,-0.035
-243.506,-0.035
-253.487,-0.035
-262.453,-0.037
-270.113,-0.172
-277.194,-1.095
-283.516,-2.424
-289.128,-2.91
-293.951,-2.862
-298.686,-2.843
-303.849,-2.966
-309.395,-3.108
-314.757,-3.08
-319.424,-2.841
-323.181,-2.482
-325.933,-2.051
-327.806,-1.647
-329.322,-1.415
-330.689,-1.284
-331.781,-1.143
-332.438,-0.947
-332.52,-0.703
-331.613,-0.384
-327.314,-0.078
-316.169,0.018
-300.066,0.022
-285.319,0.023
-275.494,0.023
-267.136,0.023
-257.908,0.023
-248.231,0.023
-237.736,0.023
-226.036,0.023
-213.673,0.023
-200.807,0.023
-187.511,0.024
-174.016,0.024
-160.503,0.024
-147.508,0.024
-133.013,0.024
-117.063,0.024
-100.793,0.024
-83.881,0.025
-66.255,0.025
-49.723,0.025
-35.237,0.025
-20.151,0.025
-4.143,0.026
13.043,0.026
30.913,0.026
48.088,0.026
65.306,0.026
81.608,0.026
97.01,0.026
112.117,0.027
126.47,0.027
140.205,0.027
152.878,0.027
166.703,0.027
180.216,0.027
192.477,0.027
205.906,0.027
218.595,0.028
228.064,0.028
234.914,0.027
242.656,0.028
252.93,0.028
262.172,0.029
269.865,0.159
276.985,1.08
283.489,2.461
289.444,3.023
294.634,3.002
299.291,2.834
303.646,2.707
308.586,2.852
313.941,3.004
318.869,2.888
322.84,2.552
325.705,2.101
327.622,1.669
329.144,1.419
330.507,1.28
331.612,1.137
332.273,0.94
332.351,0.693
331.48,0.378
327.395,0.075
316.598,-0.024
300.596,-0.029
285.576,-0.029
275.729,-0.029
267.512,-0.029
258.169,-0.03
248.393,-0.03
237.751,-0.03
226.054,-0.03
214.022,-0.03
201.394,-0.03
188.309,-0.03
174.932,-0.03
161.296,-0.03
148.326,-0.031
133.767,-0.031
117.687,-0.031
101.559,-0.031
84.972,-0.031
67.415,-0.032
50.223,-0.032
34.883,-0.032
19.49,-0.032
3.542,-0.032
-13.293,-0.032
-30.756,-0.033
-47.692,-0.033
-65.027,-0.033
-81.463,-0.033
-96.317,-0.033
-110.44,-0.034
-124.411,-0.034
-138.839,-0.034
-152.63,-0.034
-166.969,-0.034
-180.516,-0.034
-192.482,-0.034
-205.543,-0.034
-218.416,-0.034
-228.322,-0.035
-235.286,-0.035
-242.901,-0.035
-252.935,-0.035
-262.03,-0.036
-269.649,-0.148
-276.714,-1.005
-283.03,-2.351
-288.679,-2.896
-293.53,-2.866
-298.254,-2.839
-303.377,-2.953
-308.894,-3.099
-314.277,-3.084
-319.001,-2.857
-322.839,-2.51
-325.687,-2.089
-327.622,-1.675
-329.146,-1.426
-330.521,-1.29
-331.637,-1.152
-332.317,-0.962
-332.438,-0.719
-331.617,-0.404
-327.544,-0.091
-316.775,0.016
-300.838,0.023
-285.801,0.023
-275.703,0.023
-267.48,0.023
-258.442,0.023
-248.958,0.023
-238.601,0.023
-227.028,0.023
-214.751,0.023
-201.947,0.023
-188.66,0.024
-175.169,0.024
-161.562,0.024
-148.451,0.024
-133.922,0.024
-117.92,0.024
-101.693,0.024
-84.99,0.025
-67.481,0.025
-50.713,0.025
-36.091,0.025
-21.044,0.025
-4.904,0.025
11.948,0.026
29.266,0.026
46.814,0.026
64.64,0.026
80.808,0.026
96.15,0.026
111.19,0.027
125.567,0.027
139.381,0.027
152.062,0.027
165.855,0.027
179.414,0.027
191.536,0.027
204.826,0.027
217.697,0.027
227.472,0.028
234.446,0.028
241.974,0.028
252.11,0.028
261.494,0.029
269.267,0.137
276.431,0.993
282.932,2.387
288.918,3.006
294.165,3.013
298.892,2.862
303.278,2.721
308.186,2.845
313.553,3.006
318.556,2.913
322.628,2.589
325.552,2.132
327.485,1.684
329.015,1.424
330.386,1.285
331.503,1.144
332.191,0.954
332.305,0.71
331.505,0.396
327.631,0.086
317.051,-0.023
301.164,-0.029
286.087,-0.029
276.048,-0.029
267.836,-0.029
258.617,-0.029
248.977,-0.03
238.481,-0.03
226.878,-0.03
214.833,-0.03
202.271,-0.03
189.324,-0.03
175.999,-0.03
162.24,-0.031
149.138,-0.031
134.808,-0.031
118.769,-0.031
102.436,-0.031
85.794,-0.031
68.351,-0.032
51.255,-0.032
35.957,-0.032
20.529,-0.032
4.436,-0.032
-12.348,-0.032
-29.813,-0.033
-46.891,-0.033
-64.188,-0.033
-80.417,-0.033
-95.219,-0.033
-109.575,-0.034
-123.878,-0.034
-138.375,-0.034
-152.025,-0.034
-166.225,-0.034
-179.729,-0.034
-191.621,-0.034
-204.799,-0.035
-217.739,-0.035
-227.762,-0.035
-234.955,-0.035
-242.516,-0.035
-252.423,-0.035
-261.538,-0.036
-269.173,-0.133
-276.311,-0.946
-282.69,-2.308
-288.374,-2.889
-293.241,-2.866
-297.962,-2.838
-303.079,-2.951
-308.609,-3.099
-314.033,-3.098
-318.833,-2.888
-322.736,-2.539
-325.609,-2.104
-327.546,-1.679
-329.065,-1.428
-330.439,-1.294
-331.574,-1.159
-332.287,-0.976
-332.444,-0.739
-331.717,-0.43
-328.034,-0.106
-317.716,0.014
-301.823,0.022
-286.561,0.023
-276.353,0.023
-268.258,0.023
-259.068,0.023
-249.387,0.023
-239.066,0.023
-227.56,0.023
-215.293,0.023
-202.492,0.023
-189.238,0.024
-175.775,0.024
-162.215,0.024
-149.305,0.024
-135.093,0.024
-119.13,0.025
-102.668,0.025
-85.696,0.025
-68.126,0.025
-51.513,0.025
-37.105,0.025
-22.149,0.025
-5.94,0.025
11.07,0.025
28.699,0.026
45.831,0.026
63.13,0.026
79.556,0.026
94.961,0.026
110.04,0.027
124.531,0.027
138.498,0.027
151.21,0.027
164.855,0.027
178.438,0.027
190.591,0.027
203.902,0.027
216.887,0.027
226.975,0.028
234.123,0.028
241.386,0.028
251.291,0.028
260.839,0.028
268.728,0.116
275.979,0.907
282.54,2.316
288.561,2.988
293.809,3.005
298.524,2.856
302.868,2.703
307.703,2.818
313.061,2.996
318.115,2.927
322.262,2.617
325.288,2.172
327.284,1.716
328.829,1.44
330.225,1.298
331.364,1.164
332.098,0.978
332.282,0.737
331.613,0.43
328.162,0.107
318.272,-0.02
302.596,-0.029
287.202,-0.029
276.751,-0.029
268.55,-0.029
259.343,-0.03
249.694,-0.03
239.303,-0.03
227.687,-0.03
215.545,-0.03
202.985,-0.03
189.987,-0.03
176.688,-0.031
163.043,-0.031
150.052,-0.031
135.901,-0.031
119.991,-0.031
103.65,-0.031
86.907,-0.031
69.317,-0.032
52.087,-0.032
36.962,-0.032
21.908,-0.032
5.81,-0.032
-11.159,-0.033
-28.725,-0.033
-45.553,-0.033
-62.618,-0.033
-79.04,-0.033
-93.996,-0.033
-108.491,-0.034
-122.868,-0.034
-137.454,-0.034
-151.009,-0.034
-164.995,-0.034
-178.664,-0.034
-190.627,-0.034
-203.665,-0.034
-216.8,-0.035
-227.112,-0.035
-234.413,-0.035
-241.866,-0.035
-251.692,-0.035
-260.945,-0.035
-268.615,-0.111
-275.787,-0.844
-282.173,-2.21
-287.92,-2.871
-292.868,-2.879
-297.61,-2.846
-302.702,-2.946
-308.228,-3.099
-313.697,-3.111
-318.538,-2.903
-322.469,-2.556
-325.413,-2.135
-327.414,-1.712
-328.958,-1.451
-330.362,-1.309
-331.523,-1.174
-332.26,-0.989
-332.446,-0.754
-331.808,-0.452
-328.423,-0.123
-318.639,0.012
-303.084,0.022
-287.629,0.023
-276.98,0.023
-268.801,0.023
-259.815,0.023
-250.369,0.023
-240.176,0.023
-228.653,0.023
-216.377,0.023
-203.587,0.023
-190.288,0.023
-176.797,0.024
-163.176,0.024
-150.151,0.024
-135.941,0.024
-120.081,0.024
-103.86,0.024
-87.09,0.025
-69.445,0.025
-52.518,0.025
-37.95,0.025
-23.208,0.025
-7.144,0.025
9.691,0.026
27.113,0.026
44.467,0.026
62.108,0.026
78.516,0.026
94.072,0.026
109.275,0.027
123.862,0.027
137.885,0.027
150.57,0.027
164.018,0.027
177.663,0.027
189.84,0.027
203.143,0.027
216.131,0.027
226.341,0.027
233.663,0.028
240.822,0.028
250.637,0.028
260.315,0.028
268.193,0.098
275.511,0.822
282.15,2.239
288.263,2.986
293.603,3.031
298.382,2.883
302.745,2.719
307.56,2.813
312.899,2.991
317.995,2.942
322.204,2.642
325.26,2.192
327.271,1.726
328.814,1.443
330.199,1.3
331.347,1.166
332.101,0.982
332.31,0.746
331.705,0.446
328.507,0.12
319.012,-0.018
303.508,-0.029
287.848,-0.029
277.057,-0.029
268.916,-0.03
259.872,-0.03
250.282,-0.03
240.022,-0.03
228.587,-0.03
216.563,-0.03
203.973,-0.03
190.907,-0.03
177.645,-0.03
163.939,-0.031
150.841,-0.031
136.718,-0.031
120.848,-0.031
104.615,-0.031
88.053,-0.031
70.584,-0.032
53.382,-0.032
37.991,-0.032
22.661,-0.032
6.666,-0.032
-10.222,-0.033
-28.067,-0.033
-45.077,-0.033
-62.038,-0.033
-78.372,-0.033
-93.18,-0.034
-107.228,-0.034
-121.28,-0.034
-135.89,-0.034
-149.971,-0.034
-164.189,-0.034
-177.886,-0.034
-189.844,-0.034
-202.916,-0.035
-216.048,-0.035
-226.495,-0.035
-233.923,-0.035
-241.185,-0.035
-250.922,-0.035
-260.422,-0.035
-268.223,-0.096
-275.419,-0.767
-281.836,-2.137
-287.615,-2.852
-292.569,-2.874
-297.264,-2.831
-302.312,-2.928
-307.812,-3.089
-313.304,-3.12
-318.198,-2.927
-322.233,-2.591
-325.254,-2.171
-327.299,-1.737
-328.849,-1.458
-330.245,-1.313
-331.42,-1.181
-332.203,-1.002
-332.44,-0.768
-331.884,-0.47
-328.768,-0.138
-319.503,0.01
-304.299,0.022
-288.677,0.023
-277.608,0.023
-269.248,0.023
-260.159,0.023
-250.676,0.023
-240.663,0.023
-229.354,0.023
-217.134,0.023
-204.354,0.023
-191.115,0.023
-177.725,0.024
-164.112,0.024
-151.159,0.024
-137.177,0.024
-121.317,0.024
-104.936,0.024
-88.188,0.025
-70.671,0.025
-53.72,0.025
-38.988,0.025
-24.281,0.025
-8.278,0.025
8.595,0.025
26.431,0.025
43.628,0.026
60.759,0.026
77.352,0.026
92.777,0.026
107.944,0.026
122.633,0.027
136.787,0.027
149.66,0.027
163.055,0.027
176.753,0.027
189,0.027
202.13,0.027
215.355,0.027
225.879,0.027
233.254,0.028
240.295,0.028
250,0.028
259.779,0.028
267.753,0.084
275.075,0.742
281.687,2.149
287.793,2.953
293.166,3.029
297.993,2.897
302.343,2.719
307.077,2.794
312.411,2.982
317.551,2.954
321.842,2.671
324.984,2.228
327.059,1.755
328.601,1.454
329.984,1.302
331.153,1.17
331.945,0.994
332.2,0.765
331.686,0.471
328.794,0.139
319.905,-0.015
304.882,-0.029
289.12,-0.029
277.925,-0.029
269.676,-0.03
260.574,-0.03
250.806,-0.03
240.564,-0.03
229.263,-0.03
217.272,-0.03
204.74,-0.03
191.681,-0.03
178.415,-0.03
164.756,-0.031
151.753,-0.031
137.904,-0.031
122.164,-0.031
105.866,-0.031
89.262,-0.031
71.811,-0.032
54.409,-0.032
38.822,-0.032
23.734,-0.032
7.874,-0.032
-8.639,-0.032
-26.146,-0.033
-43.231,-0.033
-60.433,-0.033
-77.138,-0.033
-92.143,-0.033
-106.505,-0.034
-120.947,-0.034
-135.618,-0.034
-149.281,-0.034
-163.202,-0.034
-177.19,-0.034
-189.189,-0.034
-201.958,-0.035
-215.172,-0.035
-225.914,-0.035
-233.574,-0.035
-240.737,-0.035
-250.289,-0.035
-259.803,-0.035
-267.573,-0.083
-274.803,-0.689
-281.307,-2.064
-287.195,-2.857
-292.255,-2.908
-297.021,-2.861
-302.081,-2.941
-307.574,-3.091
-313.059,-3.121
-317.981,-2.936
-322.044,-2.605
-325.093,-2.184
-327.15,-1.742
-328.718,-1.46
-330.135,-1.319
-331.342,-1.192
-332.169,-1.017
-332.454,-0.788
-331.98,-0.497
-329.171,-0.158
-320.386,0.006
-305.325,0.023
-289.415,0.023
-278,0.023
-269.757,0.023
-260.944,0.023
-251.482,0.023
-241.349,0.023
-229.996,0.023
-217.8,0.023
-205.129,0.024
-191.97,0.024
-178.588,0.024
-164.996,0.024
-151.946,0.024
-138.044,0.024
-122.305,0.024
-105.966,0.025
-89.261,0.025
-71.804,0.025
-54.815,0.025
-39.93,0.025
-25.144,0.025
-9.164,0.025
7.382,0.025
24.709,0.026
42.009,0.026
59.862,0.026
76.539,0.026
91.973,0.026
107.222,0.026
121.869,0.027
136.042,0.027
148.97,0.027
162.262,0.027
175.974,0.027
188.154,0.027
201.227,0.027
214.554,0.028
225.373,0.028
232.906,0.028
239.757,0.028
249.263,0.028
259.189,0.028
267.322,0.075
274.725,0.683
281.368,2.082
287.494,2.93
292.866,3.018
297.683,2.895
302.03,2.715
306.693,2.77
311.994,2.968
317.164,2.961
321.506,2.687
324.743,2.258
326.897,1.789
328.476,1.475
329.892,1.32
331.109,1.191
331.951,1.017
332.259,0.788
331.834,0.501
329.225,0.162
320.797,-0.01
305.991,-0.029
289.988,-0.029
278.419,-0.029
270.187,-0.029
261.299,-0.03
251.652,-0.029
241.433,-0.03
230.103,-0.03
218.038,-0.03
205.466,-0.03
192.448,-0.03
179.338,-0.03
165.74,-0.031
152.653,-0.031
138.86,-0.031
123.12,-0.031
106.76,-0.031
90.194,-0.031
72.914,-0.031
55.717,-0.032
40.239,-0.032
24.943,-0.032
8.768,-0.032
-7.877,-0.032
-25.307,-0.033
-42.076,-0.033
-59.116,-0.033
-76.009,-0.033
-91.3,-0.033
-105.735,-0.033
-119.93,-0.033
-134.493,-0.034
-148.428,-0.034
-162.409,-0.034
-176.337,-0.034
-188.162,-0.034
-200.792,-0.034
-214.211,-0.035
-225.321,-0.035
-233.253,-0.035
-240.345,-0.035
-249.675,-0.035
-259.243,-0.035
-267.049,-0.07
-274.29,-0.598
-280.813,-1.95
-286.751,-2.825
-291.864,-2.909
-296.587,-2.848
-301.579,-2.916
-307.037,-3.073
-312.547,-3.123
-317.536,-2.956
-321.658,-2.628
-324.813,-2.225
-326.991,-1.791
-328.609,-1.489
-330.041,-1.334
-331.26,-1.206
-332.115,-1.032
-332.437,-0.805
-332.024,-0.517
-329.47,-0.176
-321.248,0.002
-306.65,0.022
-290.647,0.023
-278.768,0.023
-270.332,0.023
-261.573,0.023
-252.236,0.023
-242.331,0.023
-231.081,0.023
-218.741,0.023
-205.848,0.023
-192.624,0.024
-179.348,0.024
-165.883,0.024
-152.844,0.024
-138.975,0.024
-123.232,0.024
-106.87,0.025
-90.24,0.025
-72.896,0.025
-55.883,0.025
-41.028,0.025
-26.467,0.025
-10.348,0.025
6.487,0.025
24.245,0.026
41.429,0.026
58.495,0.026
75.321,0.026
90.826,0.026
106.033,0.027
120.883,0.027
135.153,0.027
148.234,0.027
161.518,0.027
175.333,0.027
187.417,0.027
200.089,0.027
213.521,0.028
224.762,0.027
232.644,0.028
239.427,0.028
248.615,0.028
258.502,0.028
266.591,0.06
273.998,0.583
280.73,1.968
286.969,2.914
292.446,3.044
297.353,2.928
301.774,2.744
306.412,2.771
311.686,2.963
316.868,2.962
321.228,2.693
324.516,2.281
326.75,1.818
328.377,1.495
329.816,1.333
331.054,1.204
331.917,1.031
332.243,0.805
331.867,0.52
329.486,0.179
321.52,-0.007
306.916,-0.029
290.67,-0.029
278.766,-0.029
270.572,-0.03
261.76,-0.03
252.167,-0.03
242.06,-0.03
230.856,-0.03
218.909,-0.03
206.385,-0.03
193.277,-0.03
180.076,-0.03
166.531,-0.03
153.519,-0.031
139.907,-0.031
124.295,-0.031
107.949,-0.031
91.355,-0.031
73.947,-0.032
56.467,-0.032
40.881,-0.032
26.075,-0.032
10.213,-0.032
-6.44,-0.032
-24.242,-0.033
-41.348,-0.033
-58.252,-0.033
-75.067,-0.033
-90.313,-0.033
-104.7,-0.033
-118.973,-0.034
-133.651,-0.034
-147.723,-0.034
-161.565,-0.034
-175.508,-0.034
-187.49,-0.034
-200.073,-0.035
-213.409,-0.035
-224.665,-0.034
-232.749,-0.034
-239.783,-0.035
-249.103,-0.035
-258.822,-0.035
-266.712,-0.065
-273.998,-0.558
-280.577,-1.901
-286.576,-2.819
-291.741,-2.919
-296.468,-2.849
-301.42,-2.904
-306.853,-3.059
-312.354,-3.116
-317.38,-2.967
-321.554,-2.645
-324.728,-2.237
-326.914,-1.799
-328.536,-1.494
-329.979,-1.34
-331.221,-1.219
-332.103,-1.052
-332.471,-0.824
-332.134,-0.54
-329.858,-0.199
-322.115,-0.003
-307.739,0.022
-291.506,0.023
-279.257,0.023
-270.914,0.023
-262.293,0.023
-252.833,0.023
-242.813,0.023
-231.67,0.023
-219.593,0.023
-206.929,0.023
-193.643,0.024
-180.088,0.024
-166.409,0.024
-153.418,0.024
-139.911,0.024
-124.49,0.024
-108.276,0.024
-91.678,0.025
-74.18,0.025
-56.888,0.025
-41.8,0.025
-27.197,0.025
-11.459,0.025
4.952,0.026
22.369,0.026
39.785,0.026
57.604,0.026
74.49,0.026
90.09,0.026
105.405,0.026
120.024,0.027
134.223,0.027
147.32,0.027
160.328,0.027
174.258,0.027
186.548,0.027
199.357,0.027
212.884,0.027
224.119,0.028
232.037,0.028
238.772,0.028
247.932,0.028
258.042,0.028
266.276,0.054
273.716,0.525
280.429,1.875
286.661,2.874
292.199,3.046
297.14,2.936
301.566,2.747
306.188,2.766
311.471,2.965
316.695,2.979
321.149,2.726
324.513,2.315
326.794,1.845
328.43,1.511
329.875,1.341
331.118,1.21
331.999,1.042
332.362,0.818
332.039,0.537
329.877,0.195
322.401,-0.003
308.088,-0.029
291.749,-0.029
279.533,-0.029
271.167,-0.029
262.433,-0.029
252.918,-0.03
242.924,-0.03
231.802,-0.03
219.844,-0.03
207.416,-0.03
194.387,-0.03
181.181,-0.03
167.471,-0.031
154.242,-0.031
140.733,-0.031
125.249,-0.031
109.041,-0.031
92.71,-0.031
75.521,-0.032
58.034,-0.032
42.088,-0.032
26.756,-0.032
10.79,-0.032
-5.592,-0.032
-23.188,-0.033
-40.402,-0.033
-57.422,-0.033
-74.274,-0.033
-89.539,-0.033
-103.864,-0.034
-117.846,-0.034
-132.318,-0.034
-146.368,-0.034
-160.09,-0.034
-174.436,-0.034
-186.846,-0.034
-199.296,-0.034
-212.674,-0.034
-224.147,-0.035
-232.25,-0.035
-239.227,-0.035
-248.501,-0.035
-258.382,-0.035
-266.363,-0.056
-273.637,-0.483
-280.2,-1.778
-286.154,-2.751
-291.316,-2.896
-296.043,-2.842
